,prices,hour,day,week,month,weekend,lstm
768,26.81,0,4,4,1,0,0
769,25.81,1,4,4,1,0,1
770,25.5,2,4,4,1,0,1
771,25.0,3,4,4,1,0,1
772,19.59,4,4,4,1,0,1
773,26.01,5,4,4,1,0,0
774,32.85,6,4,4,1,0,0
775,49.82,7,4,4,1,0,0
776,51.0,8,4,4,1,0,-1
777,52.0,9,4,4,1,0,-1
778,52.0,10,4,4,1,0,-1
779,52.0,11,4,4,1,0,0
780,49.83,12,4,4,1,0,0
781,47.84,13,4,4,1,0,0
782,44.42,14,4,4,1,0,0
783,40.68,15,4,4,1,0,0
784,39.57,16,4,4,1,0,0
785,47.9,17,4,4,1,0,0
786,53.6,18,4,4,1,0,0
787,49.38,19,4,4,1,0,0
788,38.99,20,4,4,1,0,0
789,32.0,21,4,4,1,0,0
790,28.91,22,4,4,1,0,0
791,28.71,23,4,4,1,0,0
792,29.0,0,5,4,1,1,0
793,25.12,1,5,4,1,1,-1
794,24.0,2,5,4,1,1,-1
795,20.86,3,5,4,1,1,-1
796,10.6,4,5,4,1,1,0
797,18.0,5,5,4,1,1,0
798,16.99,6,5,4,1,1,0
799,26.8,7,5,4,1,1,0
800,28.81,8,5,4,1,1,0
801,29.41,9,5,4,1,1,0
802,31.5,10,5,4,1,1,0
803,30.99,11,5,4,1,1,0
804,30.51,12,5,4,1,1,0
805,28.91,13,5,4,1,1,0
806,27.4,14,5,4,1,1,0
807,23.31,15,5,4,1,1,0
808,23.17,16,5,4,1,1,0
809,31.01,17,5,4,1,1,0
810,37.99,18,5,4,1,1,0
811,37.23,19,5,4,1,1,0
812,30.91,20,5,4,1,1,0
813,27.41,21,5,4,1,1,0
814,30.21,22,5,4,1,1,0
815,29.91,23,5,4,1,1,0
816,31.31,0,6,4,1,1,0
817,29.5,1,6,4,1,1,0
818,28.8,2,6,4,1,1,0
819,20.95,3,6,4,1,1,0
820,18.42,4,6,4,1,1,1
821,18.8,5,6,4,1,1,1
822,17.95,6,6,4,1,1,1
823,19.1,7,6,4,1,1,0
824,26.91,8,6,4,1,1,0
825,32.28,9,6,4,1,1,0
826,32.0,10,6,4,1,1,-1
827,32.92,11,6,4,1,1,-1
828,33.0,12,6,4,1,1,-1
829,30.08,13,6,4,1,1,0
830,27.39,14,6,4,1,1,0
831,23.93,15,6,4,1,1,0
832,24.34,16,6,4,1,1,0
833,30.03,17,6,4,1,1,0
834,45.05,18,6,4,1,1,0
835,44.5,19,6,4,1,1,-1
836,43.2,20,6,4,1,1,-1
837,35.12,21,6,4,1,1,-1
838,36.0,22,6,4,1,1,-1
839,30.45,23,6,4,1,1,0
840,23.91,0,0,5,1,0,0
841,24.04,1,0,5,1,0,0
842,23.9,2,0,5,1,0,0
843,20.01,3,0,5,1,0,1
844,19.12,4,0,5,1,0,1
845,23.18,5,0,5,1,0,1
846,30.0,6,0,5,1,0,1
847,47.08,7,0,5,1,0,0
848,51.96,8,0,5,1,0,-1
849,55.0,9,0,5,1,0,-1
850,51.99,10,0,5,1,0,-1
851,53.0,11,0,5,1,0,-1
852,50.53,12,0,5,1,0,-1
853,49.23,13,0,5,1,0,0
854,47.0,14,0,5,1,0,0
855,46.0,15,0,5,1,0,0
856,41.0,16,0,5,1,0,1
857,48.09,17,0,5,1,0,1
858,57.24,18,0,5,1,0,-1
859,52.0,19,0,5,1,0,-1
860,43.99,20,0,5,1,0,-1
861,32.93,21,0,5,1,0,-1
862,28.11,22,0,5,1,0,0
863,25.5,23,0,5,1,0,0
864,29.91,0,1,5,1,0,0
865,27.41,1,1,5,1,0,0
866,26.41,2,1,5,1,0,0
867,24.36,3,1,5,1,0,0
868,23.59,4,1,5,1,0,0
869,30.1,5,1,5,1,0,0
870,37.11,6,1,5,1,0,0
871,59.48,7,1,5,1,0,-1
872,58.96,8,1,5,1,0,-1
873,59.76,9,1,5,1,0,-1
874,56.3,10,1,5,1,0,-1
875,55.2,11,1,5,1,0,1
876,52.3,12,1,5,1,0,1
877,51.73,13,1,5,1,0,1
878,49.91,14,1,5,1,0,0
879,48.0,15,1,5,1,0,0
880,57.3,16,1,5,1,0,0
881,69.39,17,1,5,1,0,-1
882,91.01,18,1,5,1,0,-1
883,64.99,19,1,5,1,0,-1
884,50.18,20,1,5,1,0,0
885,40.39,21,1,5,1,0,0
886,38.0,22,1,5,1,0,0
887,32.35,23,1,5,1,0,0
888,29.18,0,2,5,1,0,0
889,29.81,1,2,5,1,0,1
890,30.21,2,2,5,1,0,1
891,29.81,3,2,5,1,0,1
892,26.7,4,2,5,1,0,0
893,28.24,5,2,5,1,0,0
894,41.0,6,2,5,1,0,0
895,63.17,7,2,5,1,0,0
896,57.99,8,2,5,1,0,-1
897,61.3,9,2,5,1,0,-1
898,59.0,10,2,5,1,0,-1
899,62.6,11,2,5,1,0,0
900,61.0,12,2,5,1,0,0
901,58.74,13,2,5,1,0,0
902,54.99,14,2,5,1,0,0
903,52.99,15,2,5,1,0,0
904,56.0,16,2,5,1,0,-1
905,67.49,17,2,5,1,0,-1
906,102.2,18,2,5,1,0,-1
907,66.01,19,2,5,1,0,0
908,57.82,20,2,5,1,0,0
909,45.34,21,2,5,1,0,0
910,41.99,22,2,5,1,0,0
911,38.36,23,2,5,1,0,0
912,27.01,0,3,5,1,0,0
913,28.11,1,3,5,1,0,1
914,27.1,2,3,5,1,0,1
915,24.61,3,3,5,1,0,1
916,22.5,4,3,5,1,0,1
917,25.01,5,3,5,1,0,0
918,33.0,6,3,5,1,0,0
919,53.0,7,3,5,1,0,0
920,50.75,8,3,5,1,0,0
921,52.99,9,3,5,1,0,0
922,53.2,10,3,5,1,0,0
923,53.8,11,3,5,1,0,0
924,53.99,12,3,5,1,0,0
925,52.0,13,3,5,1,0,0
926,50.0,14,3,5,1,0,0
927,45.39,15,3,5,1,0,0
928,43.0,16,3,5,1,0,0
929,44.3,17,3,5,1,0,0
930,65.01,18,3,5,1,0,0
931,54.01,19,3,5,1,0,0
932,47.99,20,3,5,1,0,0
933,38.0,21,3,5,1,0,0
934,34.11,22,3,5,1,0,0
935,34.01,23,3,5,1,0,0
936,28.4,0,4,5,1,0,0
937,28.0,1,4,5,1,0,0
938,26.01,2,4,5,1,0,0
939,24.6,3,4,5,1,0,0
940,20.11,4,4,5,1,0,0
941,25.91,5,4,5,1,0,0
942,29.69,6,4,5,1,0,0
943,45.1,7,4,5,1,0,0
944,49.23,8,4,5,1,0,-1
945,48.1,9,4,5,1,0,-1
946,48.0,10,4,5,1,0,-1
947,48.11,11,4,5,1,0,-1
948,46.0,12,4,5,1,0,0
949,43.6,13,4,5,1,0,0
950,40.89,14,4,5,1,0,0
951,37.92,15,4,5,1,0,0
952,38.0,16,4,5,1,0,0
953,38.0,17,4,5,1,0,0
954,51.99,18,4,5,1,0,0
955,48.17,19,4,5,1,0,0
956,40.04,20,4,5,1,0,0
957,33.11,21,4,5,1,0,0
958,32.0,22,4,5,1,0,0
959,28.46,23,4,5,1,0,0
960,28.43,0,5,5,1,1,0
961,27.8,1,5,5,1,1,0
962,25.0,2,5,5,1,1,1
963,21.58,3,5,5,1,1,1
964,15.79,4,5,5,1,1,1
965,19.13,5,5,5,1,1,0
966,19.0,6,5,5,1,1,0
967,26.01,7,5,5,1,1,0
968,28.01,8,5,5,1,1,0
969,31.99,9,5,5,1,1,0
970,34.0,10,5,5,1,1,0
971,34.27,11,5,5,1,1,0
972,34.86,12,5,5,1,1,0
973,31.21,13,5,5,1,1,0
974,28.01,14,5,5,1,1,0
975,26.07,15,5,5,1,1,0
976,26.0,16,5,5,1,1,0
977,29.99,17,5,5,1,1,0
978,35.08,18,5,5,1,1,0
979,35.99,19,5,5,1,1,0
980,31.87,20,5,5,1,1,0
981,26.1,21,5,5,1,1,0
982,29.87,22,5,5,1,1,0
983,26.75,23,5,5,1,1,0
984,24.0,0,6,5,1,1,0
985,22.0,1,6,5,1,1,0
986,20.3,2,6,5,1,1,1
987,13.6,3,6,5,1,1,1
988,10.01,4,6,5,1,1,1
989,10.01,5,6,5,1,1,1
990,5.51,6,6,5,1,1,1
991,7.1,7,6,5,1,1,0
992,16.17,8,6,5,1,1,0
993,22.0,9,6,5,1,1,0
994,24.21,10,6,5,1,1,0
995,25.91,11,6,5,1,1,0
996,24.99,12,6,5,1,1,0
997,22.71,13,6,5,1,1,0
998,19.99,14,6,5,1,1,0
999,17.99,15,6,5,1,1,0
1000,15.0,16,6,5,1,1,0
1001,24.11,17,6,5,1,1,0
1002,29.51,18,6,5,1,1,0
1003,34.0,19,6,5,1,1,-1
1004,29.67,20,6,5,1,1,-1
1005,26.83,21,6,5,1,1,-1
1006,27.56,22,6,5,1,1,-1
1007,25.0,23,6,5,1,1,0
1008,20.0,0,0,6,1,0,0
1009,21.21,1,0,6,1,0,0
1010,20.2,2,0,6,1,0,0
1011,13.39,3,0,6,1,0,0
1012,8.17,4,0,6,1,0,1
1013,20.01,5,0,6,1,0,1
1014,24.82,6,0,6,1,0,1
1015,33.19,7,0,6,1,0,0
1016,39.39,8,0,6,1,0,-1
1017,40.8,9,0,6,1,0,-1
1018,41.01,10,0,6,1,0,-1
1019,40.0,11,0,6,1,0,-1
1020,39.0,12,0,6,1,0,-1
1021,33.43,13,0,6,1,0,0
1022,32.41,14,0,6,1,0,0
1023,31.01,15,0,6,1,0,0
1024,33.1,16,0,6,1,0,0
1025,37.39,17,0,6,1,0,0
1026,48.17,18,0,6,1,0,-1
1027,47.39,19,0,6,1,0,-1
1028,33.5,20,0,6,1,0,-1
1029,27.9,21,0,6,1,0,-1
1030,27.5,22,0,6,1,0,0
1031,24.95,23,0,6,1,0,0
1032,23.39,0,1,6,1,0,0
1033,21.8,1,1,6,1,0,0
1034,20.7,2,1,6,1,0,1
1035,20.01,3,1,6,1,0,1
1036,15.35,4,1,6,1,0,1
1037,23.65,5,1,6,1,0,0
1038,23.87,6,1,6,1,0,0
1039,36.41,7,1,6,1,0,0
1040,39.99,8,1,6,1,0,-1
1041,41.37,9,1,6,1,0,-1
1042,41.59,10,1,6,1,0,-1
1043,41.2,11,1,6,1,0,-1
1044,37.5,12,1,6,1,0,0
1045,36.2,13,1,6,1,0,0
1046,33.11,14,1,6,1,0,0
1047,30.74,15,1,6,1,0,0
1048,32.8,16,1,6,1,0,0
1049,36.64,17,1,6,1,0,0
1050,46.17,18,1,6,1,0,0
1051,43.87,19,1,6,1,0,0
1052,34.0,20,1,6,1,0,0
1053,26.01,21,1,6,1,0,0
1054,26.4,22,1,6,1,0,0
1055,22.53,23,1,6,1,0,0
1056,23.22,0,2,6,1,0,0
1057,22.77,1,2,6,1,0,0
1058,21.31,2,2,6,1,0,1
1059,17.19,3,2,6,1,0,1
1060,18.99,4,2,6,1,0,1
1061,20.99,5,2,6,1,0,0
1062,24.3,6,2,6,1,0,0
1063,33.11,7,2,6,1,0,0
1064,31.02,8,2,6,1,0,-1
1065,33.1,9,2,6,1,0,-1
1066,32.0,10,2,6,1,0,-1
1067,32.01,11,2,6,1,0,0
1068,32.0,12,2,6,1,0,0
1069,31.0,13,2,6,1,0,0
1070,29.01,14,2,6,1,0,0
1071,26.4,15,2,6,1,0,0
1072,26.01,16,2,6,1,0,0
1073,25.01,17,2,6,1,0,0
1074,33.0,18,2,6,1,0,0
1075,41.02,19,2,6,1,0,0
1076,35.99,20,2,6,1,0,0
1077,26.52,21,2,6,1,0,0
1078,26.88,22,2,6,1,0,0
1079,22.71,23,2,6,1,0,0
1080,22.2,0,3,6,1,0,1
1081,21.7,1,3,6,1,0,1
1082,20.16,2,3,6,1,0,1
1083,15.99,3,3,6,1,0,1
1084,17.19,4,3,6,1,0,1
1085,24.39,5,3,6,1,0,0
1086,24.3,6,3,6,1,0,0
1087,38.24,7,3,6,1,0,0
1088,43.59,8,3,6,1,0,-1
1089,43.89,9,3,6,1,0,-1
1090,42.4,10,3,6,1,0,-1
1091,40.3,11,3,6,1,0,-1
1092,37.7,12,3,6,1,0,0
1093,36.6,13,3,6,1,0,0
1094,32.49,14,3,6,1,0,0
1095,31.07,15,3,6,1,0,0
1096,29.99,16,3,6,1,0,0
1097,30.43,17,3,6,1,0,0
1098,42.7,18,3,6,1,0,0
1099,42.69,19,3,6,1,0,-1
1100,34.39,20,3,6,1,0,-1
1101,28.09,21,3,6,1,0,-1
1102,27.52,22,3,6,1,0,0
1103,22.26,23,3,6,1,0,0
1104,24.49,0,4,6,1,0,0
1105,22.39,1,4,6,1,0,0
1106,21.24,2,4,6,1,0,1
1107,19.57,3,4,6,1,0,1
1108,19.18,4,4,6,1,0,1
1109,20.61,5,4,6,1,0,0
1110,24.99,6,4,6,1,0,0
1111,39.29,7,4,6,1,0,0
1112,37.5,8,4,6,1,0,-1
1113,36.99,9,4,6,1,0,-1
1114,36.9,10,4,6,1,0,-1
1115,39.49,11,4,6,1,0,-1
1116,36.69,12,4,6,1,0,0
1117,31.85,13,4,6,1,0,0
1118,29.0,14,4,6,1,0,0
1119,26.6,15,4,6,1,0,0
1120,23.18,16,4,6,1,0,0
1121,25.59,17,4,6,1,0,0
1122,31.01,18,4,6,1,0,0
1123,33.11,19,4,6,1,0,0
1124,28.32,20,4,6,1,0,0
1125,22.0,21,4,6,1,0,0
1126,23.11,22,4,6,1,0,0
1127,21.99,23,4,6,1,0,0
1128,15.0,0,5,6,1,1,0
1129,13.01,1,5,6,1,1,1
1130,13.0,2,5,6,1,1,1
1131,11.84,3,5,6,1,1,1
1132,8.41,4,5,6,1,1,1
1133,9.61,5,5,6,1,1,0
1134,8.16,6,5,6,1,1,0
1135,13.0,7,5,6,1,1,0
1136,21.99,8,5,6,1,1,0
1137,21.3,9,5,6,1,1,0
1138,22.0,10,5,6,1,1,0
1139,22.0,11,5,6,1,1,0
1140,28.1,12,5,6,1,1,0
1141,25.99,13,5,6,1,1,0
1142,23.1,14,5,6,1,1,0
1143,21.0,15,5,6,1,1,0
1144,20.78,16,5,6,1,1,0
1145,19.49,17,5,6,1,1,0
1146,27.69,18,5,6,1,1,0
1147,27.69,19,5,6,1,1,-1
1148,28.89,20,5,6,1,1,-1
1149,21.59,21,5,6,1,1,-1
1150,24.25,22,5,6,1,1,0
1151,18.8,23,5,6,1,1,0
1152,25.73,0,6,6,1,1,0
1153,24.39,1,6,6,1,1,0
1154,18.99,2,6,6,1,1,0
1155,15.4,3,6,6,1,1,0
1156,12.09,4,6,6,1,1,0
1157,13.3,5,6,6,1,1,0
1158,7.84,6,6,6,1,1,0
1159,12.4,7,6,6,1,1,0
1160,15.89,8,6,6,1,1,0
1161,22.89,9,6,6,1,1,0
1162,25.39,10,6,6,1,1,-1
1163,27.99,11,6,6,1,1,-1
1164,27.59,12,6,6,1,1,-1
1165,24.99,13,6,6,1,1,-1
1166,23.0,14,6,6,1,1,-1
1167,16.0,15,6,6,1,1,0
1168,12.6,16,6,6,1,1,1
1169,18.99,17,6,6,1,1,1
1170,26.49,18,6,6,1,1,1
1171,31.0,19,6,6,1,1,-1
1172,29.99,20,6,6,1,1,-1
1173,26.99,21,6,6,1,1,-1
1174,31.0,22,6,6,1,1,-1
1175,26.8,23,6,6,1,1,-1
1176,19.97,0,0,7,1,0,0
1177,18.1,1,0,7,1,0,0
1178,18.73,2,0,7,1,0,1
1179,13.85,3,0,7,1,0,1
1180,12.54,4,0,7,1,0,1
1181,21.0,5,0,7,1,0,1
1182,25.16,6,0,7,1,0,1
1183,32.0,7,0,7,1,0,0
1184,31.1,8,0,7,1,0,-1
1185,33.11,9,0,7,1,0,-1
1186,33.1,10,0,7,1,0,-1
1187,32.08,11,0,7,1,0,-1
1188,34.76,12,0,7,1,0,-1
1189,31.08,13,0,7,1,0,0
1190,31.01,14,0,7,1,0,0
1191,29.05,15,0,7,1,0,0
1192,31.45,16,0,7,1,0,1
1193,30.42,17,0,7,1,0,1
1194,34.49,18,0,7,1,0,1
1195,40.73,19,0,7,1,0,-1
1196,36.82,20,0,7,1,0,-1
1197,29.0,21,0,7,1,0,-1
1198,25.39,22,0,7,1,0,-1
1199,23.0,23,0,7,1,0,0
1200,26.0,0,1,7,1,0,0
1201,24.58,1,1,7,1,0,0
1202,22.52,2,1,7,1,0,0
1203,19.24,3,1,7,1,0,0
1204,18.2,4,1,7,1,0,0
1205,23.49,5,1,7,1,0,0
1206,26.9,6,1,7,1,0,0
1207,31.96,7,1,7,1,0,-1
1208,31.07,8,1,7,1,0,-1
1209,31.0,9,1,7,1,0,-1
1210,30.06,10,1,7,1,0,-1
1211,31.0,11,1,7,1,0,0
1212,30.03,12,1,7,1,0,0
1213,29.09,13,1,7,1,0,0
1214,27.25,14,1,7,1,0,0
1215,26.58,15,1,7,1,0,0
1216,24.01,16,1,7,1,0,0
1217,24.1,17,1,7,1,0,0
1218,33.38,18,1,7,1,0,0
1219,34.46,19,1,7,1,0,-1
1220,29.0,20,1,7,1,0,-1
1221,25.91,21,1,7,1,0,-1
1222,26.67,22,1,7,1,0,0
1223,24.91,23,1,7,1,0,0
1224,22.52,0,2,7,1,0,0
1225,22.06,1,2,7,1,0,1
1226,20.6,2,2,7,1,0,1
1227,18.03,3,2,7,1,0,1
1228,11.94,4,2,7,1,0,1
1229,21.91,5,2,7,1,0,0
1230,24.99,6,2,7,1,0,0
1231,29.91,7,2,7,1,0,-1
1232,31.92,8,2,7,1,0,-1
1233,33.91,9,2,7,1,0,-1
1234,33.9,10,2,7,1,0,-1
1235,33.1,11,2,7,1,0,-1
1236,31.96,12,2,7,1,0,0
1237,31.9,13,2,7,1,0,0
1238,28.6,14,2,7,1,0,0
1239,28.53,15,2,7,1,0,0
1240,29.0,16,2,7,1,0,0
1241,29.92,17,2,7,1,0,0
1242,34.0,18,2,7,1,0,0
1243,37.0,19,2,7,1,0,-1
1244,30.31,20,2,7,1,0,-1
1245,24.61,21,2,7,1,0,-1
1246,24.08,22,2,7,1,0,-1
1247,22.34,23,2,7,1,0,0
1248,23.96,0,3,7,1,0,0
1249,23.02,1,3,7,1,0,0
1250,20.83,2,3,7,1,0,0
1251,20.37,3,3,7,1,0,0
1252,17.15,4,3,7,1,0,0
1253,21.02,5,3,7,1,0,0
1254,23.0,6,3,7,1,0,0
1255,31.94,7,3,7,1,0,0
1256,33.54,8,3,7,1,0,-1
1257,34.46,9,3,7,1,0,-1
1258,36.24,10,3,7,1,0,-1
1259,36.24,11,3,7,1,0,-1
1260,35.32,12,3,7,1,0,0
1261,33.0,13,3,7,1,0,0
1262,29.07,14,3,7,1,0,0
1263,29.22,15,3,7,1,0,0
1264,29.95,16,3,7,1,0,0
1265,28.95,17,3,7,1,0,0
1266,48.26,18,3,7,1,0,0
1267,40.29,19,3,7,1,0,-1
1268,32.97,20,3,7,1,0,-1
1269,26.0,21,3,7,1,0,-1
1270,28.45,22,3,7,1,0,0
1271,25.45,23,3,7,1,0,0
1272,22.5,0,4,7,1,0,0
1273,20.49,1,4,7,1,0,0
1274,18.4,2,4,7,1,0,1
1275,17.94,3,4,7,1,0,1
1276,16.0,4,4,7,1,0,1
1277,20.6,5,4,7,1,0,1
1278,23.21,6,4,7,1,0,0
1279,31.01,7,4,7,1,0,0
1280,29.99,8,4,7,1,0,-1
1281,33.05,9,4,7,1,0,-1
1282,33.81,10,4,7,1,0,-1
1283,34.47,11,4,7,1,0,0
1284,32.0,12,4,7,1,0,0
1285,27.63,13,4,7,1,0,0
1286,26.86,14,4,7,1,0,0
1287,24.86,15,4,7,1,0,0
1288,24.66,16,4,7,1,0,0
1289,26.57,17,4,7,1,0,0
1290,31.95,18,4,7,1,0,0
1291,33.1,19,4,7,1,0,0
1292,28.43,20,4,7,1,0,0
1293,23.99,21,4,7,1,0,0
1294,23.91,22,4,7,1,0,0
1295,22.03,23,4,7,1,0,0
1296,23.03,0,5,7,1,1,1
1297,20.0,1,5,7,1,1,1
1298,16.86,2,5,7,1,1,1
1299,15.25,3,5,7,1,1,1
1300,14.0,4,5,7,1,1,1
1301,13.98,5,5,7,1,1,0
1302,13.08,6,5,7,1,1,0
1303,20.0,7,5,7,1,1,0
1304,24.86,8,5,7,1,1,0
1305,30.88,9,5,7,1,1,0
1306,27.17,10,5,7,1,1,-1
1307,30.41,11,5,7,1,1,-1
1308,29.5,12,5,7,1,1,-1
1309,25.92,13,5,7,1,1,0
1310,25.37,14,5,7,1,1,0
1311,23.6,15,5,7,1,1,0
1312,22.25,16,5,7,1,1,0
1313,28.72,17,5,7,1,1,0
1314,34.34,18,5,7,1,1,-1
1315,30.95,19,5,7,1,1,-1
1316,26.95,20,5,7,1,1,-1
1317,24.0,21,5,7,1,1,-1
1318,25.23,22,5,7,1,1,0
1319,20.61,23,5,7,1,1,0
1320,19.9,0,6,7,1,1,0
1321,15.9,1,6,7,1,1,0
1322,9.03,2,6,7,1,1,1
1323,8.26,3,6,7,1,1,1
1324,7.85,4,6,7,1,1,1
1325,7.15,5,6,7,1,1,1
1326,6.0,6,6,7,1,1,0
1327,5.95,7,6,7,1,1,0
1328,8.18,8,6,7,1,1,0
1329,14.3,9,6,7,1,1,0
1330,20.5,10,6,7,1,1,0
1331,22.33,11,6,7,1,1,0
1332,22.75,12,6,7,1,1,0
1333,21.52,13,6,7,1,1,0
1334,17.3,14,6,7,1,1,0
1335,17.3,15,6,7,1,1,0
1336,12.9,16,6,7,1,1,0
1337,22.46,17,6,7,1,1,0
1338,25.91,18,6,7,1,1,0
1339,26.9,19,6,7,1,1,-1
1340,23.71,20,6,7,1,1,-1
1341,21.96,21,6,7,1,1,-1
1342,24.26,22,6,7,1,1,0
1343,22.16,23,6,7,1,1,0
1344,19.95,0,0,8,1,0,0
1345,15.27,1,0,8,1,0,0
1346,14.96,2,0,8,1,0,0
1347,12.08,3,0,8,1,0,0
1348,12.99,4,0,8,1,0,0
1349,14.06,5,0,8,1,0,0
1350,21.04,6,0,8,1,0,0
1351,27.53,7,0,8,1,0,0
1352,30.95,8,0,8,1,0,-1
1353,33.35,9,0,8,1,0,-1
1354,32.76,10,0,8,1,0,-1
1355,33.09,11,0,8,1,0,-1
1356,34.2,12,0,8,1,0,-1
1357,30.99,13,0,8,1,0,0
1358,29.96,14,0,8,1,0,0
1359,27.06,15,0,8,1,0,0
1360,27.04,16,0,8,1,0,0
1361,26.74,17,0,8,1,0,0
1362,33.94,18,0,8,1,0,0
1363,36.82,19,0,8,1,0,-1
1364,29.94,20,0,8,1,0,-1
1365,26.0,21,0,8,1,0,-1
1366,26.87,22,0,8,1,0,-1
1367,25.51,23,0,8,1,0,0
1368,19.0,0,1,8,1,0,0
1369,18.01,1,1,8,1,0,1
1370,17.04,2,1,8,1,0,1
1371,16.01,3,1,8,1,0,1
1372,15.95,4,1,8,1,0,1
1373,19.89,5,1,8,1,0,1
1374,21.69,6,1,8,1,0,0
1375,29.0,7,1,8,1,0,0
1376,29.93,8,1,8,1,0,-1
1377,31.78,9,1,8,1,0,-1
1378,31.92,10,1,8,1,0,-1
1379,32.94,11,1,8,1,0,-1
1380,32.67,12,1,8,1,0,0
1381,31.98,13,1,8,1,0,0
1382,29.5,14,1,8,1,0,0
1383,27.49,15,1,8,1,0,0
1384,27.38,16,1,8,1,0,0
1385,29.04,17,1,8,1,0,0
1386,35.0,18,1,8,1,0,0
1387,33.11,19,1,8,1,0,-1
1388,27.93,20,1,8,1,0,-1
1389,23.07,21,1,8,1,0,-1
1390,20.23,22,1,8,1,0,0
1391,18.43,23,1,8,1,0,0
1392,15.0,0,2,8,1,0,0
1393,14.06,1,2,8,1,0,1
1394,13.04,2,2,8,1,0,1
1395,12.2,3,2,8,1,0,1
1396,11.05,4,2,8,1,0,1
1397,14.91,5,2,8,1,0,0
1398,17.91,6,2,8,1,0,0
1399,22.98,7,2,8,1,0,0
1400,26.92,8,2,8,1,0,0
1401,28.59,9,2,8,1,0,0
1402,28.96,10,2,8,1,0,0
1403,29.98,11,2,8,1,0,0
1404,28.97,12,2,8,1,0,0
1405,26.44,13,2,8,1,0,0
1406,26.26,14,2,8,1,0,0
1407,24.99,15,2,8,1,0,0
1408,22.97,16,2,8,1,0,0
1409,22.99,17,2,8,1,0,0
1410,30.64,18,2,8,1,0,0
1411,30.96,19,2,8,1,0,0
1412,26.11,20,2,8,1,0,0
1413,20.97,21,2,8,1,0,0
1414,19.9,22,2,8,1,0,0
1415,17.0,23,2,8,1,0,0
1416,16.97,0,3,8,2,0,1
1417,13.99,1,3,8,2,0,1
1418,13.0,2,3,8,2,0,1
1419,11.51,3,3,8,2,0,1
1420,7.97,4,3,8,2,0,1
1421,13.97,5,3,8,2,0,0
1422,19.1,6,3,8,2,0,0
1423,25.92,7,3,8,2,0,0
1424,27.97,8,3,8,2,0,-1
1425,28.97,9,3,8,2,0,-1
1426,29.6,10,3,8,2,0,-1
1427,29.99,11,3,8,2,0,-1
1428,29.96,12,3,8,2,0,0
1429,29.0,13,3,8,2,0,0
1430,26.93,14,3,8,2,0,0
1431,25.95,15,3,8,2,0,0
1432,25.94,16,3,8,2,0,0
1433,25.03,17,3,8,2,0,0
1434,31.95,18,3,8,2,0,0
1435,36.95,19,3,8,2,0,0
1436,28.92,20,3,8,2,0,0
1437,23.95,21,3,8,2,0,0
1438,23.92,22,3,8,2,0,0
1439,19.92,23,3,8,2,0,0
1440,15.91,0,4,8,2,0,0
1441,13.17,1,4,8,2,0,1
1442,12.06,2,4,8,2,0,1
1443,11.07,3,4,8,2,0,1
1444,8.07,4,4,8,2,0,1
1445,14.92,5,4,8,2,0,0
1446,20.01,6,4,8,2,0,0
1447,25.51,7,4,8,2,0,0
1448,29.91,8,4,8,2,0,-1
1449,29.88,9,4,8,2,0,-1
1450,30.98,10,4,8,2,0,-1
1451,31.92,11,4,8,2,0,-1
1452,30.99,12,4,8,2,0,0
1453,27.94,13,4,8,2,0,0
1454,26.91,14,4,8,2,0,0
1455,23.92,15,4,8,2,0,0
1456,22.94,16,4,8,2,0,0
1457,22.93,17,4,8,2,0,0
1458,27.98,18,4,8,2,0,0
1459,31.97,19,4,8,2,0,0
1460,27.99,20,4,8,2,0,0
1461,21.96,21,4,8,2,0,0
1462,22.99,22,4,8,2,0,0
1463,22.0,23,4,8,2,0,0
1464,23.98,0,5,8,2,1,0
1465,21.92,1,5,8,2,1,0
1466,19.98,2,5,8,2,1,0
1467,17.02,3,5,8,2,1,0
1468,14.68,4,5,8,2,1,0
1469,13.0,5,5,8,2,1,0
1470,12.09,6,5,8,2,1,0
1471,16.01,7,5,8,2,1,0
1472,20.72,8,5,8,2,1,0
1473,25.42,9,5,8,2,1,0
1474,25.96,10,5,8,2,1,0
1475,25.94,11,5,8,2,1,0
1476,27.94,12,5,8,2,1,0
1477,25.92,13,5,8,2,1,0
1478,23.9,14,5,8,2,1,0
1479,20.06,15,5,8,2,1,0
1480,20.69,16,5,8,2,1,0
1481,19.9,17,5,8,2,1,0
1482,23.17,18,5,8,2,1,0
1483,28.94,19,5,8,2,1,0
1484,27.67,20,5,8,2,1,-1
1485,24.15,21,5,8,2,1,-1
1486,26.52,22,5,8,2,1,-1
1487,23.99,23,5,8,2,1,-1
1488,22.3,0,6,8,2,1,0
1489,15.99,1,6,8,2,1,0
1490,12.99,2,6,8,2,1,1
1491,11.91,3,6,8,2,1,1
1492,9.5,4,6,8,2,1,1
1493,9.69,5,6,8,2,1,1
1494,9.92,6,6,8,2,1,1
1495,9.18,7,6,8,2,1,0
1496,11.95,8,6,8,2,1,0
1497,21.96,9,6,8,2,1,0
1498,24.88,10,6,8,2,1,-1
1499,24.96,11,6,8,2,1,-1
1500,25.01,12,6,8,2,1,-1
1501,22.96,13,6,8,2,1,-1
1502,18.93,14,6,8,2,1,0
1503,11.99,15,6,8,2,1,0
1504,10.07,16,6,8,2,1,1
1505,13.98,17,6,8,2,1,1
1506,21.92,18,6,8,2,1,1
